game_id,posteam,season,pass_attempts,passing_yards,rushing_yards,away_rest,home_rest,stadium_id,stadium,weekday,home_team,away_team,home_score,away_score,is_international,location,is_thursday
2003_12_IND_BUF,BUF,2003,30,135.0,110.0,7,7,BUF00,Ralph Wilson Stadium,Sunday,BUF,IND,14,17,0,Home,0
2003_12_IND_BUF,IND,2003,44,229.0,103.0,7,7,BUF00,Ralph Wilson Stadium,Sunday,BUF,IND,14,17,0,Home,0
2003_12_JAX_NYJ,JAX,2003,34,172.0,158.0,7,7,NYC00,Giants Stadium,Sunday,NYJ,JAX,13,10,0,Home,0
2003_12_JAX_NYJ,NYJ,2003,41,236.0,61.0,7,7,NYC00,Giants Stadium,Sunday,NYJ,JAX,13,10,0,Home,0
2003_12_NE_HOU,HOU,2003,28,93.0,89.0,7,7,HOU00,Reliant Stadium,Sunday,HOU,NE,20,23,0,Home,0
2003_12_NE_HOU,NE,2003,51,368.0,128.0,7,7,HOU00,Reliant Stadium,Sunday,HOU,NE,20,23,0,Home,0
2003_12_NO_PHI,NO,2003,42,287.0,199.0,7,7,PHI00,Lincoln Financial Field,Sunday,PHI,NO,33,20,0,Home,0
2003_12_NO_PHI,PHI,2003,28,259.0,201.0,7,7,PHI00,Lincoln Financial Field,Sunday,PHI,NO,33,20,0,Home,0
2003_12_NYG_TB,NYG,2003,37,160.0,79.0,8,8,TAM00,Raymond James Stadium,Monday,TB,NYG,19,13,0,Home,0
2003_12_NYG_TB,TB,2003,34,269.0,93.0,8,8,TAM00,Raymond James Stadium,Monday,TB,NYG,19,13,0,Home,0
2003_12_OAK_KC,KC,2003,34,244.0,142.0,7,7,KAN00,Arrowhead Stadium,Sunday,KC,OAK,27,24,0,Home,0
2003_12_OAK_KC,LV,2003,34,219.0,166.0,7,7,KAN00,Arrowhead Stadium,Sunday,KC,OAK,27,24,0,Home,0
2003_12_PIT_CLE,CLE,2003,47,234.0,90.0,6,7,CLE00,Cleveland Browns Stadium,Sunday,CLE,PIT,6,13,0,Home,0
2003_12_PIT_CLE,PIT,2003,26,73.0,109.0,6,7,CLE00,Cleveland Browns Stadium,Sunday,CLE,PIT,6,13,0,Home,0
2003_12_SEA_BAL,BAL,2003,43,319.0,150.0,7,7,BAL00,M&T Bank Stadium,Sunday,BAL,SEA,44,41,0,Home,0
2003_12_SEA_BAL,SEA,2003,48,333.0,133.0,7,7,BAL00,M&T Bank Stadium,Sunday,BAL,SEA,44,41,0,Home,0
2003_12_SF_GB,GB,2003,16,138.0,243.0,6,7,GNB00,Lambeau Field,Sunday,GB,SF,20,10,0,Home,0
2003_12_SF_GB,SF,2003,34,142.0,73.0,6,7,GNB00,Lambeau Field,Sunday,GB,SF,20,10,0,Home,0
2003_12_STL_ARI,ARI,2003,28,192.0,166.0,7,7,PHO99,Sun Devil Stadium,Sunday,ARI,STL,27,30,0,Home,0
2003_12_STL_ARI,LA,2003,48,329.0,117.0,7,7,PHO99,Sun Devil Stadium,Sunday,ARI,STL,27,30,0,Home,0
2003_12_TEN_ATL,ATL,2003,34,276.0,25.0,7,7,ATL00,Georgia Dome,Sunday,ATL,TEN,31,38,0,Home,0
2003_12_TEN_ATL,TEN,2003,27,212.0,144.0,7,7,ATL00,Georgia Dome,Sunday,ATL,TEN,31,38,0,Home,0
2003_12_WAS_MIA,MIA,2003,25,192.0,144.0,7,7,MIA00,Pro Player Stadium,Sunday,MIA,WAS,24,23,0,Home,0
2003_12_WAS_MIA,WAS,2003,36,157.0,129.0,7,7,MIA00,Pro Player Stadium,Sunday,MIA,WAS,24,23,0,Home,0
2003_13_ARI_CHI,ARI,2003,33,163.0,46.0,7,7,CHI98,Soldier Field,Sunday,CHI,ARI,28,3,0,Home,0
2003_13_ARI_CHI,CHI,2003,40,284.0,154.0,7,7,CHI98,Soldier Field,Sunday,CHI,ARI,28,3,0,Home,0
2003_13_ATL_HOU,ATL,2003,40,176.0,69.0,7,7,HOU00,Reliant Stadium,Sunday,HOU,ATL,17,13,0,Home,0
2003_13_ATL_HOU,HOU,2003,23,125.0,135.0,7,7,HOU00,Reliant Stadium,Sunday,HOU,ATL,17,13,0,Home,0
2003_13_BUF_NYG,BUF,2003,38,275.0,151.0,7,6,NYC00,Giants Stadium,Sunday,NYG,BUF,7,24,0,Home,0
2003_13_BUF_NYG,NYG,2003,41,233.0,24.0,7,6,NYC00,Giants Stadium,Sunday,NYG,BUF,7,24,0,Home,0
2003_13_CIN_PIT,CIN,2003,33,271.0,113.0,7,7,PIT00,Heinz Field,Sunday,PIT,CIN,20,24,0,Home,0
2003_13_CIN_PIT,PIT,2003,50,335.0,85.0,7,7,PIT00,Heinz Field,Sunday,PIT,CIN,20,24,0,Home,0
2003_13_CLE_SEA,CLE,2003,38,191.0,47.0,7,7,SEA00,Seahawks Stadium,Sunday,SEA,CLE,34,7,0,Home,0
2003_13_CLE_SEA,SEA,2003,39,328.0,157.0,7,7,SEA00,Seahawks Stadium,Sunday,SEA,CLE,34,7,0,Home,0
2003_13_DEN_OAK,DEN,2003,23,105.0,193.0,7,7,OAK00,Network Associates Coliseum,Sunday,OAK,DEN,8,22,0,Home,0
2003_13_DEN_OAK,LV,2003,32,153.0,120.0,7,7,OAK00,Network Associates Coliseum,Sunday,OAK,DEN,8,22,0,Home,0
2003_13_GB_DET,DET,2003,35,183.0,100.0,4,4,DET00,Ford Field,Thursday,DET,GB,22,14,0,Home,1
2003_13_GB_DET,GB,2003,41,296.0,52.0,4,4,DET00,Ford Field,Thursday,DET,GB,22,14,0,Home,1
2003_13_KC_SD,KC,2003,31,155.0,194.0,7,7,SDG00,Qualcomm Stadium,Sunday,SD,KC,24,28,0,Home,0
2003_13_KC_SD,LAC,2003,35,213.0,159.0,7,7,SDG00,Qualcomm Stadium,Sunday,SD,KC,24,28,0,Home,0
2003_13_MIA_DAL,DAL,2003,45,288.0,91.0,4,4,DAL99,Texas Stadium,Thursday,DAL,MIA,21,40,0,Home,1
2003_13_MIA_DAL,MIA,2003,21,239.0,133.0,4,4,DAL99,Texas Stadium,Thursday,DAL,MIA,21,40,0,Home,1
2003_13_MIN_STL,LA,2003,22,263.0,141.0,7,7,STL00,Edward Jones Dome,Sunday,STL,MIN,48,17,0,Home,0
2003_13_MIN_STL,MIN,2003,56,330.0,189.0,7,7,STL00,Edward Jones Dome,Sunday,STL,MIN,48,17,0,Home,0
2003_13_NE_IND,IND,2003,50,278.0,98.0,7,7,IND99,RCA Dome,Sunday,IND,NE,34,38,0,Home,0
2003_13_NE_IND,NE,2003,37,236.0,56.0,7,7,IND99,RCA Dome,Sunday,IND,NE,34,38,0,Home,0
2003_13_NO_WAS,NO,2003,30,121.0,189.0,7,7,WAS00,FedExField,Sunday,WAS,NO,20,24,0,Home,0
2003_13_NO_WAS,WAS,2003,42,231.0,161.0,7,7,WAS00,FedExField,Sunday,WAS,NO,20,24,0,Home,0
2003_13_PHI_CAR,CAR,2003,31,216.0,136.0,7,7,CAR00,Ericsson Stadium,Sunday,CAR,PHI,16,25,0,Home,0
2003_13_PHI_CAR,PHI,2003,30,182.0,124.0,7,7,CAR00,Ericsson Stadium,Sunday,CAR,PHI,16,25,0,Home,0
2003_13_SF_BAL,BAL,2003,26,177.0,117.0,7,7,BAL00,M&T Bank Stadium,Sunday,BAL,SF,44,6,0,Home,0
2003_13_SF_BAL,SF,2003,36,158.0,106.0,7,7,BAL00,M&T Bank Stadium,Sunday,BAL,SF,44,6,0,Home,0
2003_13_TB_JAX,JAX,2003,34,224.0,135.0,6,7,JAX00,Alltel Stadium,Sunday,JAX,TB,17,10,0,Home,0
2003_13_TB_JAX,TB,2003,40,156.0,77.0,6,7,JAX00,Alltel Stadium,Sunday,JAX,TB,17,10,0,Home,0
2003_13_TEN_NYJ,NYJ,2003,25,231.0,97.0,8,8,NYC00,Giants Stadium,Monday,NYJ,TEN,24,17,0,Home,0
2003_13_TEN_NYJ,TEN,2003,38,272.0,84.0,8,8,NYC00,Giants Stadium,Monday,NYJ,TEN,24,17,0,Home,0
2003_14_ARI_SF,ARI,2003,43,179.0,66.0,7,7,SFO00,3Com Park,Sunday,SF,ARI,50,14,0,Home,0
2003_14_ARI_SF,SF,2003,30,267.0,232.0,7,7,SFO00,3Com Park,Sunday,SF,ARI,50,14,0,Home,0
2003_14_CAR_ATL,ATL,2003,37,179.0,224.0,7,7,ATL00,Georgia Dome,Sunday,ATL,CAR,20,14,0,Home,0
2003_14_CAR_ATL,CAR,2003,26,153.0,90.0,7,7,ATL00,Georgia Dome,Sunday,ATL,CAR,20,14,0,Home,0
2003_14_CHI_GB,CHI,2003,43,256.0,44.0,7,10,GNB00,Lambeau Field,Sunday,GB,CHI,34,21,0,Home,0
2003_14_CHI_GB,GB,2003,34,210.0,97.0,7,10,GNB00,Lambeau Field,Sunday,GB,CHI,34,21,0,Home,0
2003_14_CIN_BAL,BAL,2003,21,145.0,223.0,7,7,BAL00,M&T Bank Stadium,Sunday,BAL,CIN,31,13,0,Home,0
2003_14_CIN_BAL,CIN,2003,37,214.0,100.0,7,7,BAL00,M&T Bank Stadium,Sunday,BAL,CIN,31,13,0,Home,0
2003_14_DAL_PHI,DAL,2003,27,93.0,150.0,10,7,PHI00,Lincoln Financial Field,Sunday,PHI,DAL,36,10,0,Home,0
2003_14_DAL_PHI,PHI,2003,37,248.0,167.0,10,7,PHI00,Lincoln Financial Field,Sunday,PHI,DAL,36,10,0,Home,0
2003_14_HOU_JAX,HOU,2003,26,71.0,70.0,7,7,JAX00,Alltel Stadium,Sunday,JAX,HOU,27,0,0,Home,0
2003_14_HOU_JAX,JAX,2003,30,194.0,208.0,7,7,JAX00,Alltel Stadium,Sunday,JAX,HOU,27,0,0,Home,0
2003_14_IND_TEN,IND,2003,37,228.0,117.0,7,6,NAS00,The Coliseum,Sunday,TEN,IND,27,29,0,Home,0
2003_14_IND_TEN,TEN,2003,40,235.0,93.0,7,6,NAS00,The Coliseum,Sunday,TEN,IND,27,29,0,Home,0
2003_14_KC_DEN,DEN,2003,29,238.0,270.0,7,7,DEN00,Invesco Field at Mile High,Sunday,DEN,KC,45,27,0,Home,0
2003_14_KC_DEN,KC,2003,51,397.0,63.0,7,7,DEN00,Invesco Field at Mile High,Sunday,DEN,KC,45,27,0,Home,0
2003_14_MIA_NE,MIA,2003,36,111.0,68.0,10,7,BOS00,Gillette Stadium,Sunday,NE,MIA,12,0,0,Home,0
2003_14_MIA_NE,NE,2003,34,163.0,78.0,10,7,BOS00,Gillette Stadium,Sunday,NE,MIA,12,0,0,Home,0
2003_14_NYJ_BUF,BUF,2003,17,72.0,203.0,6,7,BUF00,Ralph Wilson Stadium,Sunday,BUF,NYJ,17,6,0,Home,0
2003_14_NYJ_BUF,NYJ,2003,34,155.0,88.0,6,7,BUF00,Ralph Wilson Stadium,Sunday,BUF,NYJ,17,6,0,Home,0
2003_14_OAK_PIT,LV,2003,29,68.0,122.0,7,7,PIT00,Heinz Field,Sunday,PIT,OAK,27,7,0,Home,0
2003_14_OAK_PIT,PIT,2003,28,266.0,133.0,7,7,PIT00,Heinz Field,Sunday,PIT,OAK,27,7,0,Home,0
2003_14_SD_DET,DET,2003,47,208.0,68.0,7,10,DET00,Ford Field,Sunday,DET,SD,7,14,0,Home,0
2003_14_SD_DET,LAC,2003,25,244.0,131.0,7,10,DET00,Ford Field,Sunday,DET,SD,7,14,0,Home,0
2003_14_SEA_MIN,MIN,2003,35,274.0,193.0,7,7,MIN00,Hubert H. Humphrey Metrodome,Sunday,MIN,SEA,34,7,0,Home,0
2003_14_SEA_MIN,SEA,2003,37,218.0,56.0,7,7,MIN00,Hubert H. Humphrey Metrodome,Sunday,MIN,SEA,34,7,0,Home,0
2003_14_STL_CLE,CLE,2003,32,178.0,162.0,8,8,CLE00,Cleveland Browns Stadium,Monday,CLE,STL,20,26,0,Home,0
2003_14_STL_CLE,LA,2003,39,223.0,118.0,8,8,CLE00,Cleveland Browns Stadium,Monday,CLE,STL,20,26,0,Home,0
2003_14_TB_NO,NO,2003,37,238.0,90.0,7,7,NOR00,Louisiana Superdome,Sunday,NO,TB,7,14,0,Home,0
2003_14_TB_NO,TB,2003,35,213.0,107.0,7,7,NOR00,Louisiana Superdome,Sunday,NO,TB,7,14,0,Home,0
2003_14_WAS_NYG,NYG,2003,31,145.0,120.0,7,7,NYC00,Giants Stadium,Sunday,NYG,WAS,7,20,0,Home,0
2003_14_WAS_NYG,WAS,2003,21,154.0,150.0,7,7,NYC00,Giants Stadium,Sunday,NYG,WAS,7,20,0,Home,0
2003_15_ATL_IND,ATL,2003,29,66.0,125.0,7,7,IND99,RCA Dome,Sunday,IND,ATL,38,7,0,Home,0
2003_15_ATL_IND,IND,2003,33,299.0,178.0,7,7,IND99,RCA Dome,Sunday,IND,ATL,38,7,0,Home,0
2003_15_BAL_OAK,BAL,2003,30,193.0,149.0,7,7,OAK00,Network Associates Coliseum,Sunday,OAK,BAL,20,12,0,Home,0
2003_15_BAL_OAK,LV,2003,35,186.0,79.0,7,7,OAK00,Network Associates Coliseum,Sunday,OAK,BAL,20,12,0,Home,0
2003_15_BUF_TEN,BUF,2003,34,168.0,89.0,7,7,NAS00,The Coliseum,Sunday,TEN,BUF,28,26,0,Home,0
2003_15_BUF_TEN,TEN,2003,45,295.0,86.0,7,7,NAS00,The Coliseum,Sunday,TEN,BUF,28,26,0,Home,0
2003_15_CAR_ARI,ARI,2003,29,172.0,170.0,7,7,PHO99,Sun Devil Stadium,Sunday,ARI,CAR,17,20,0,Home,0
2003_15_CAR_ARI,CAR,2003,33,236.0,67.0,7,7,PHO99,Sun Devil Stadium,Sunday,ARI,CAR,17,20,0,Home,0
2003_15_CLE_DEN,CLE,2003,23,181.0,102.0,6,7,DEN00,Invesco Field at Mile High,Sunday,DEN,CLE,23,20,0,Home,0
2003_15_CLE_DEN,DEN,2003,39,269.0,165.0,6,7,DEN00,Invesco Field at Mile High,Sunday,DEN,CLE,23,20,0,Home,0
2003_15_DAL_WAS,DAL,2003,27,108.0,222.0,7,7,WAS00,FedExField,Sunday,WAS,DAL,0,27,0,Home,0
2003_15_DAL_WAS,WAS,2003,28,59.0,106.0,7,7,WAS00,FedExField,Sunday,WAS,DAL,0,27,0,Home,0
2003_15_DET_KC,DET,2003,36,197.0,137.0,7,7,KAN00,Arrowhead Stadium,Sunday,KC,DET,45,17,0,Home,0
2003_15_DET_KC,KC,2003,32,372.0,149.0,7,7,KAN00,Arrowhead Stadium,Sunday,KC,DET,45,17,0,Home,0
2003_15_GB_SD,GB,2003,33,278.0,83.0,7,7,SDG00,Qualcomm Stadium,Sunday,SD,GB,21,38,0,Home,0
2003_15_GB_SD,LAC,2003,51,363.0,88.0,7,7,SDG00,Qualcomm Stadium,Sunday,SD,GB,21,38,0,Home,0
2003_15_HOU_TB,HOU,2003,22,64.0,65.0,7,7,TAM00,Raymond James Stadium,Sunday,TB,HOU,16,3,0,Home,0
2003_15_HOU_TB,TB,2003,28,237.0,161.0,7,7,TAM00,Raymond James Stadium,Sunday,TB,HOU,16,3,0,Home,0
2003_15_JAX_NE,JAX,2003,41,288.0,72.0,7,7,BOS00,Gillette Stadium,Sunday,NE,JAX,27,13,0,Home,0
2003_15_JAX_NE,NE,2003,36,228.0,84.0,7,7,BOS00,Gillette Stadium,Sunday,NE,JAX,27,13,0,Home,0
2003_15_MIN_CHI,CHI,2003,31,157.0,87.0,7,7,CHI98,Soldier Field,Sunday,CHI,MIN,13,10,0,Home,0
2003_15_MIN_CHI,MIN,2003,36,222.0,178.0,7,7,CHI98,Soldier Field,Sunday,CHI,MIN,13,10,0,Home,0
2003_15_NYG_NO,NO,2003,40,315.0,132.0,7,7,NOR00,Louisiana Superdome,Sunday,NO,NYG,45,7,0,Home,0
2003_15_NYG_NO,NYG,2003,29,140.0,111.0,7,7,NOR00,Louisiana Superdome,Sunday,NO,NYG,45,7,0,Home,0
2003_15_PHI_MIA,MIA,2003,42,240.0,177.0,8,8,MIA00,Pro Player Stadium,Monday,MIA,PHI,27,34,0,Home,0
2003_15_PHI_MIA,PHI,2003,29,261.0,140.0,8,8,MIA00,Pro Player Stadium,Monday,MIA,PHI,27,34,0,Home,0
2003_15_PIT_NYJ,NYJ,2003,25,144.0,175.0,7,7,NYC00,Giants Stadium,Sunday,NYJ,PIT,6,0,0,Home,0
2003_15_PIT_NYJ,PIT,2003,38,137.0,94.0,7,7,NYC00,Giants Stadium,Sunday,NYJ,PIT,6,0,0,Home,0
2003_15_SEA_STL,LA,2003,33,236.0,86.0,7,6,STL00,Edward Jones Dome,Sunday,STL,SEA,27,22,0,Home,0
2003_15_SEA_STL,SEA,2003,39,246.0,135.0,7,6,STL00,Edward Jones Dome,Sunday,STL,SEA,27,22,0,Home,0
2003_15_SF_CIN,CIN,2003,27,189.0,225.0,7,7,CIN00,Paul Brown Stadium,Sunday,CIN,SF,41,38,0,Home,0
2003_15_SF_CIN,SF,2003,34,344.0,171.0,7,7,CIN00,Paul Brown Stadium,Sunday,CIN,SF,41,38,0,Home,0
2003_16_ARI_SEA,ARI,2003,48,274.0,79.0,7,7,SEA00,Seahawks Stadium,Sunday,SEA,ARI,28,10,0,Home,0
2003_16_ARI_SEA,SEA,2003,29,190.0,160.0,7,7,SEA00,Seahawks Stadium,Sunday,SEA,ARI,28,10,0,Home,0
2003_16_ATL_TB,ATL,2003,15,119.0,148.0,6,6,TAM00,Raymond James Stadium,Saturday,TB,ATL,28,30,0,Home,0
2003_16_ATL_TB,TB,2003,50,346.0,94.0,6,6,TAM00,Raymond James Stadium,Saturday,TB,ATL,28,30,0,Home,0
2003_16_BAL_CLE,BAL,2003,22,100.0,276.0,7,7,CLE00,Cleveland Browns Stadium,Sunday,CLE,BAL,0,35,0,Home,0
2003_16_BAL_CLE,CLE,2003,38,163.0,78.0,7,7,CLE00,Cleveland Browns Stadium,Sunday,CLE,BAL,0,35,0,Home,0
2003_16_CIN_STL,CIN,2003,32,202.0,99.0,7,7,STL00,Edward Jones Dome,Sunday,STL,CIN,27,10,0,Home,0
2003_16_CIN_STL,LA,2003,39,229.0,143.0,7,7,STL00,Edward Jones Dome,Sunday,STL,CIN,27,10,0,Home,0
2003_16_DEN_IND,DEN,2003,17,238.0,227.0,7,7,IND99,RCA Dome,Sunday,IND,DEN,17,31,0,Home,0
2003_16_DEN_IND,IND,2003,25,146.0,47.0,7,7,IND99,RCA Dome,Sunday,IND,DEN,17,31,0,Home,0
2003_16_DET_CAR,CAR,2003,35,260.0,124.0,7,7,CAR00,Ericsson Stadium,Sunday,CAR,DET,20,14,0,Home,0
2003_16_DET_CAR,DET,2003,20,53.0,53.0,7,7,CAR00,Ericsson Stadium,Sunday,CAR,DET,20,14,0,Home,0
2003_16_GB_OAK,GB,2003,31,399.0,156.0,8,8,OAK00,Network Associates Coliseum,Monday,OAK,GB,7,41,0,Home,0
2003_16_GB_OAK,LV,2003,46,223.0,104.0,8,8,OAK00,Network Associates Coliseum,Monday,OAK,GB,7,41,0,Home,0
2003_16_KC_MIN,KC,2003,39,224.0,105.0,6,6,MIN00,Hubert H. Humphrey Metrodome,Saturday,MIN,KC,45,20,0,Home,0
2003_16_KC_MIN,MIN,2003,32,260.0,223.0,6,6,MIN00,Hubert H. Humphrey Metrodome,Saturday,MIN,KC,45,20,0,Home,0
2003_16_MIA_BUF,BUF,2003,34,155.0,73.0,6,7,BUF00,Ralph Wilson Stadium,Sunday,BUF,MIA,3,20,0,Home,0
2003_16_MIA_BUF,MIA,2003,19,46.0,132.0,6,7,BUF00,Ralph Wilson Stadium,Sunday,BUF,MIA,3,20,0,Home,0
2003_16_NE_NYJ,NE,2003,26,138.0,133.0,6,6,NYC00,Giants Stadium,Saturday,NYJ,NE,16,21,0,Home,0
2003_16_NE_NYJ,NYJ,2003,48,229.0,109.0,6,6,NYC00,Giants Stadium,Saturday,NYJ,NE,16,21,0,Home,0
2003_16_NO_JAX,JAX,2003,18,131.0,243.0,7,7,JAX00,Alltel Stadium,Sunday,JAX,NO,20,19,0,Home,0
2003_16_NO_JAX,NO,2003,39,296.0,61.0,7,7,JAX00,Alltel Stadium,Sunday,JAX,NO,20,19,0,Home,0
2003_16_NYG_DAL,DAL,2003,29,240.0,104.0,7,7,DAL99,Texas Stadium,Sunday,DAL,NYG,19,3,0,Home,0
2003_16_NYG_DAL,NYG,2003,37,190.0,54.0,7,7,DAL99,Texas Stadium,Sunday,DAL,NYG,19,3,0,Home,0
2003_16_SD_PIT,LAC,2003,38,240.0,116.0,7,7,PIT00,Heinz Field,Sunday,PIT,SD,40,24,0,Home,0
2003_16_SD_PIT,PIT,2003,21,169.0,181.0,7,7,PIT00,Heinz Field,Sunday,PIT,SD,40,24,0,Home,0
2003_16_SF_PHI,PHI,2003,32,238.0,88.0,7,6,PHI00,Lincoln Financial Field,Sunday,PHI,SF,28,31,0,Home,0
2003_16_SF_PHI,SF,2003,33,225.0,209.0,7,6,PHI00,Lincoln Financial Field,Sunday,PHI,SF,28,31,0,Home,0
2003_16_TEN_HOU,HOU,2003,35,242.0,91.0,7,7,HOU00,Reliant Stadium,Sunday,HOU,TEN,24,27,0,Home,0
2003_16_TEN_HOU,TEN,2003,36,268.0,182.0,7,7,HOU00,Reliant Stadium,Sunday,HOU,TEN,24,27,0,Home,0
2003_16_WAS_CHI,CHI,2003,34,249.0,191.0,7,7,CHI98,Soldier Field,Sunday,CHI,WAS,27,24,0,Home,0
2003_16_WAS_CHI,WAS,2003,28,245.0,44.0,7,7,CHI98,Soldier Field,Sunday,CHI,WAS,27,24,0,Home,0
2003_17_BUF_NE,BUF,2003,47,202.0,82.0,6,7,BOS00,Gillette Stadium,Saturday,NE,BUF,31,0,0,Home,0
2003_17_BUF_NE,NE,2003,35,204.0,131.0,6,7,BOS00,Gillette Stadium,Saturday,NE,BUF,31,0,0,Home,0
2003_17_CAR_NYG,CAR,2003,36,191.0,114.0,7,7,NYC00,Giants Stadium,Sunday,NYG,CAR,24,37,0,Home,0
2003_17_CAR_NYG,NYG,2003,45,110.0,76.0,7,7,NYC00,Giants Stadium,Sunday,NYG,CAR,24,37,0,Home,0
2003_17_CHI_KC,CHI,2003,46,198.0,84.0,7,8,KAN00,Arrowhead Stadium,Sunday,KC,CHI,31,3,0,Home,0
2003_17_CHI_KC,KC,2003,31,203.0,87.0,7,8,KAN00,Arrowhead Stadium,Sunday,KC,CHI,31,3,0,Home,0
2003_17_CLE_CIN,CIN,2003,38,175.0,115.0,7,7,CIN00,Paul Brown Stadium,Sunday,CIN,CLE,14,22,0,Home,0
2003_17_CLE_CIN,CLE,2003,19,115.0,264.0,7,7,CIN00,Paul Brown Stadium,Sunday,CIN,CLE,14,22,0,Home,0
2003_17_DAL_NO,DAL,2003,50,290.0,85.0,7,7,NOR00,Louisiana Superdome,Sunday,NO,DAL,13,7,0,Home,0
2003_17_DAL_NO,NO,2003,35,243.0,58.0,7,7,NOR00,Louisiana Superdome,Sunday,NO,DAL,13,7,0,Home,0
2003_17_DEN_GB,DEN,2003,27,102.0,114.0,7,6,GNB00,Lambeau Field,Sunday,GB,DEN,31,3,0,Home,0
2003_17_DEN_GB,GB,2003,24,118.0,262.0,7,6,GNB00,Lambeau Field,Sunday,GB,DEN,31,3,0,Home,0
2003_17_IND_HOU,HOU,2003,23,105.0,99.0,7,7,HOU00,Reliant Stadium,Sunday,HOU,IND,17,20,0,Home,0
2003_17_IND_HOU,IND,2003,39,220.0,207.0,7,7,HOU00,Reliant Stadium,Sunday,HOU,IND,17,20,0,Home,0
2003_17_JAX_ATL,ATL,2003,23,180.0,166.0,7,8,ATL00,Georgia Dome,Sunday,ATL,JAX,21,14,0,Home,0
2003_17_JAX_ATL,JAX,2003,33,167.0,157.0,7,8,ATL00,Georgia Dome,Sunday,ATL,JAX,21,14,0,Home,0
2003_17_MIN_ARI,ARI,2003,42,224.0,64.0,8,7,PHO99,Sun Devil Stadium,Sunday,ARI,MIN,18,17,0,Home,0
2003_17_MIN_ARI,MIN,2003,29,197.0,150.0,8,7,PHO99,Sun Devil Stadium,Sunday,ARI,MIN,18,17,0,Home,0
2003_17_NYJ_MIA,MIA,2003,31,328.0,81.0,8,7,MIA00,Pro Player Stadium,Sunday,MIA,NYJ,23,21,0,Home,0
2003_17_NYJ_MIA,NYJ,2003,33,221.0,94.0,8,7,MIA00,Pro Player Stadium,Sunday,MIA,NYJ,23,21,0,Home,0
2003_17_OAK_SD,LAC,2003,31,97.0,263.0,6,7,SDG00,Qualcomm Stadium,Sunday,SD,OAK,21,14,0,Home,0
2003_17_OAK_SD,LV,2003,27,35.0,141.0,6,7,SDG00,Qualcomm Stadium,Sunday,SD,OAK,21,14,0,Home,0
2003_17_PHI_WAS,PHI,2003,34,249.0,83.0,6,6,WAS00,FedExField,Saturday,WAS,PHI,7,31,0,Home,0
2003_17_PHI_WAS,WAS,2003,39,199.0,79.0,6,6,WAS00,FedExField,Saturday,WAS,PHI,7,31,0,Home,0
2003_17_PIT_BAL,BAL,2003,28,163.0,123.0,7,7,BAL00,M&T Bank Stadium,Sunday,BAL,PIT,13,10,0,Home,0
2003_17_PIT_BAL,PIT,2003,34,189.0,56.0,7,7,BAL00,M&T Bank Stadium,Sunday,BAL,PIT,13,10,0,Home,0
2003_17_SEA_SF,SEA,2003,38,315.0,89.0,6,6,SFO00,3Com Park,Saturday,SF,SEA,17,24,0,Home,0
2003_17_SEA_SF,SF,2003,41,248.0,59.0,6,6,SFO00,3Com Park,Saturday,SF,SEA,17,24,0,Home,0
2003_17_STL_DET,DET,2003,37,238.0,112.0,7,7,DET00,Ford Field,Sunday,DET,STL,30,20,0,Home,0
2003_17_STL_DET,LA,2003,46,193.0,41.0,7,7,DET00,Ford Field,Sunday,DET,STL,30,20,0,Home,0
2003_17_TB_TEN,TB,2003,40,202.0,89.0,8,7,NAS00,The Coliseum,Sunday,TEN,TB,33,13,0,Home,0
2003_17_TB_TEN,TEN,2003,27,232.0,112.0,8,7,NAS00,The Coliseum,Sunday,TEN,TB,33,13,0,Home,0
2004_01_ARI_STL,ARI,2004,31,181.0,103.0,7,7,STL00,Edward Jones Dome,Sunday,STL,ARI,17,10,0,Home,0
2004_01_ARI_STL,LA,2004,34,272.0,176.0,7,7,STL00,Edward Jones Dome,Sunday,STL,ARI,17,10,0,Home,0
2004_01_ATL_SF,ATL,2004,26,163.0,95.0,7,7,SFO00,3Com Park,Sunday,SF,ATL,19,21,0,Home,0
2004_01_ATL_SF,SF,2004,50,286.0,93.0,7,7,SFO00,3Com Park,Sunday,SF,ATL,19,21,0,Home,0
2004_01_BAL_CLE,BAL,2004,41,191.0,88.0,7,7,CLE00,Cleveland Browns Stadium,Sunday,CLE,BAL,20,3,0,Home,0
2004_01_BAL_CLE,CLE,2004,26,180.0,85.0,7,7,CLE00,Cleveland Browns Stadium,Sunday,CLE,BAL,20,3,0,Home,0
2004_01_CIN_NYJ,CIN,2004,28,248.0,113.0,7,7,NYC00,Giants Stadium,Sunday,NYJ,CIN,31,24,0,Home,0
2004_01_CIN_NYJ,NYJ,2004,28,224.0,219.0,7,7,NYC00,Giants Stadium,Sunday,NYJ,CIN,31,24,0,Home,0
2004_01_DAL_MIN,DAL,2004,52,355.0,71.0,7,7,MIN00,Hubert H. Humphrey Metrodome,Sunday,MIN,DAL,35,17,0,Home,0
2004_01_DAL_MIN,MIN,2004,26,279.0,136.0,7,7,MIN00,Hubert H. Humphrey Metrodome,Sunday,MIN,DAL,35,17,0,Home,0
2004_01_DET_CHI,CHI,2004,38,227.0,128.0,7,7,CHI98,Soldier Field,Sunday,CHI,DET,16,20,0,Home,0
2004_01_DET_CHI,DET,2004,27,187.0,77.0,7,7,CHI98,Soldier Field,Sunday,CHI,DET,16,20,0,Home,0
